Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.1236,-0.2301,-0.1536,1.5479,34.3410,26.3692,41.6593,6.0197,0.2752,3.8893,1.1657,0.3458,0.0000,0.0000,0.0000,90.9608,-0.0027,5.8760,0.0000,0.0000,
08-03-2009 00:00:02,-1.55,1.1236,-0.1027,-0.1167,1.5479,34.5535,26.1314,37.3517,6.1159,0.2745,3.4693,1.2466,0.3802,0.0000,-21.0475,0.3404,92.1564,-0.0019,5.5639,742.6752,0.0403,
09-03-2009 00:00:01,0,1.2273,-0.1994,-0.2204,1.6516,34.4461,25.9469,40.0628,6.1036,0.2784,3.8354,1.2183,0.3518,0.0000,0.0000,0.0000,91.6297,-0.0028,5.8839,0.0000,0.0000,
09-03-2009 00:00:01,-1.65,1.2273,-0.1083,-0.1256,1.6516,34.7444,25.7494,33.4396,6.2116,0.2765,3.2785,1.2610,0.3918,0.0000,-20.5464,0.1847,93.0981,-0.0019,5.4015,741.9540,0.0417,
13-03-2009 00:00:02,0,0.9642,-0.0485,-0.0316,1.3884,34.3158,26.2599,46.0069,5.9470,0.2624,4.0480,1.0759,0.2823,0.0000,0.0000,0.0000,89.6841,-0.0026,5.8686,0.0000,0.0000,
13-03-2009 00:00:02,-1.39,0.9642,-0.0405,-0.0264,1.3884,34.3159,26.2877,45.9959,5.9444,0.2624,4.0467,1.0757,0.2823,0.0000,-21.0933,3.4454,89.6875,-0.0020,5.8602,731.5886,0.0402,
26-03-2009 00:00:02,0,0.8940,-0.0607,-0.0648,1.3183,34.4490,25.5392,48.2568,6.0118,0.2136,3.1645,0.9253,0.2274,0.0000,0.0000,0.0000,89.6328,-0.0022,4.7308,0.0000,0.0000,
26-03-2009 00:00:02,-1.32,0.8940,-0.0450,-0.0512,1.3183,34.4491,25.5632,48.2512,6.0080,0.2136,3.1640,0.9252,0.2274,0.0000,-20.0234,0.2023,89.6127,-0.0017,4.7241,722.0510,0.0443,
27-03-2009 00:00:01,0,0.8116,-0.0475,-0.0056,1.2359,34.4170,25.6392,49.4364,5.9880,0.2103,3.2100,0.9017,0.2198,0.0000,0.0000,0.0000,89.4137,0.0000,4.7419,0.0000,0.0000,
27-03-2009 00:00:01,-1.24,0.8116,-0.0396,-0.0035,1.2359,34.4172,25.6637,49.4248,5.9852,0.2103,3.2083,0.9015,0.2198,0.0000,-20.1522,0.4056,89.4091,0.0000,4.7336,723.1623,0.0000,
28-03-2009 00:00:01,0,0.8120,-0.0469,0.0307,1.2363,34.4387,25.6701,49.3828,5.9322,0.2064,3.0782,0.8993,0.2193,0.0000,0.0000,0.0000,88.6368,-0.0005,4.6032,0.0000,0.0000,
28-03-2009 00:00:01,-1.24,0.8120,-0.0374,0.0273,1.2363,34.4396,25.6932,49.3514,5.9280,0.2063,3.0740,0.8992,0.2195,0.0000,-20.1304,0.5068,88.6093,-0.0000,4.5927,723.8930,0.0130,
29-03-2009 00:00:02,0,0.6746,-0.0338,0.0385,1.0989,34.3989,25.5604,50.9353,5.9175,0.2044,3.1426,0.8816,0.2150,0.0000,0.0000,0.0000,88.2338,-0.0023,4.6435,0.0000,0.0000,
29-03-2009 00:00:02,-1.10,0.6746,-0.0269,0.0341,1.0989,34.3984,25.5907,50.9391,5.9153,0.2043,3.1429,0.8814,0.2150,0.0000,-19.9571,8.8661,88.2455,-0.0019,4.6366,724.2456,0.0496,
31-03-2009 00:00:03,0,0.5753,-0.1305,-0.0253,0.9995,34.3567,24.8814,52.2685,6.0290,0.2094,3.5061,0.8698,0.2119,0.0000,0.0000,0.0000,88.8406,-0.0029,4.9972,0.0000,0.0000,
31-03-2009 00:00:03,-1.00,0.5753,-0.0961,-0.0179,0.9995,34.3568,24.9068,52.2590,6.0277,0.2094,3.5040,0.8697,0.2120,0.0000,-19.0586,1.0682,88.8602,-0.0025,4.9872,714.7501,0.0599,
