Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8523,0.0865,0.0564,1.9803,31.1484,27.6064,61.1893,5.3125,0.5690,27.8781,0.8870,1.5232,0.0000,0.0000,0.0000,80.4916,-10.2994,31.0339,0.0000,0.0000,
08-03-2009 12:00:01,-1.98,0.8523,0.0612,0.0446,1.9803,32.6375,27.7283,54.0858,4.0762,0.4495,21.2722,0.8483,1.1962,0.0000,-35.5409,13.8702,62.4016,-18.4570,23.9744,666.4069,139.8054,
09-03-2009 12:00:02,0,0.9171,0.0698,0.0434,2.0451,31.2111,27.9757,61.5088,5.1529,0.5358,26.2242,0.8383,1.3812,0.0000,0.0000,0.0000,78.5797,-10.1554,29.1592,0.0000,0.0000,
09-03-2009 12:00:02,-2.05,0.9171,0.0481,0.0342,2.0451,32.8223,27.8910,53.4610,3.8648,0.4312,20.3787,0.8440,1.0988,0.0000,-35.1433,8.7372,59.3858,-19.2177,22.9601,667.7717,140.1054,
13-03-2009 12:00:04,0,0.9841,0.0465,0.0348,2.1121,30.8047,27.1675,65.0363,5.3494,0.4683,23.1665,0.6786,1.2321,0.0000,0.0000,0.0000,80.3061,-6.5416,25.7281,0.0000,0.0000,
13-03-2009 12:00:04,-2.11,0.9841,0.0465,0.0330,2.1121,33.1935,28.2929,52.3852,2.8823,0.3764,20.0182,0.7473,0.8789,0.0000,-31.3995,12.3807,44.6740,-33.7818,22.2245,664.1792,144.9853,
26-03-2009 12:00:03,0,0.8493,0.0516,0.0342,1.9773,30.6637,26.0313,67.8860,5.0483,0.3364,22.2171,0.5593,0.7368,0.0000,0.0000,0.0000,74.2896,-8.7796,24.0383,0.0000,0.0000,
26-03-2009 12:00:03,-1.98,0.8493,0.0447,0.0313,1.9773,32.8573,27.0795,57.3601,3.2394,0.3136,20.7824,0.6537,0.7026,0.0000,-30.3608,11.3591,49.1216,-27.1881,22.6528,658.6498,135.0982,
27-03-2009 12:00:01,0,0.9393,0.0750,0.0407,2.0674,31.0061,25.9502,67.0517,4.9705,0.3291,21.2739,0.6036,0.6426,0.0000,0.0000,0.0000,73.1856,-5.4184,23.0400,0.0000,0.0000,
27-03-2009 12:00:01,-2.07,0.9393,0.0453,0.0342,2.0674,32.8022,27.2321,57.8781,3.2886,0.3118,20.5250,0.6506,0.6813,0.0000,-30.9494,15.6257,49.9787,-27.5119,22.3687,660.5161,134.9684,
28-03-2009 12:00:03,0,1.0050,0.0816,0.0501,2.1330,31.4381,26.0130,65.8730,4.9601,0.3223,20.7493,0.6316,0.6035,0.0000,0.0000,0.0000,73.2893,-5.0680,22.4984,0.0000,0.0000,
28-03-2009 12:00:03,-2.13,1.0050,0.0395,0.0313,2.1330,32.7500,27.2993,58.4032,3.2716,0.3091,20.8050,0.6327,0.6558,0.0000,-31.0303,18.4012,49.7607,-28.0223,22.6022,662.1813,134.9459,
29-03-2009 12:00:01,0,0.9538,0.0676,0.0453,2.0818,31.4849,25.3823,66.0730,4.9504,0.3157,20.9894,0.6098,0.6173,0.0000,0.0000,0.0000,72.3823,-7.5327,22.7234,0.0000,0.0000,
29-03-2009 12:00:01,-2.08,0.9538,0.0480,0.0385,2.0818,32.7119,26.9795,58.8200,3.3588,0.2959,18.8485,0.6095,0.5807,0.0000,-30.6695,31.5546,50.8051,-25.9054,20.5342,661.3163,128.7123,
31-03-2009 12:00:00,0,0.9144,0.1302,0.0814,2.0425,31.4622,23.8856,66.6838,4.5771,0.3189,22.5870,0.5986,0.6059,0.0000,0.0000,0.0000,65.2029,-10.2476,24.3013,0.0000,0.0000,
31-03-2009 12:00:00,-2.04,0.9144,0.0725,0.0521,2.0425,32.1835,24.9998,63.0594,3.7517,0.3033,20.8432,0.5888,0.5749,0.0000,-27.7533,6.6014,54.7133,-22.8344,22.4998,649.3207,114.3834,
