Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8519,-0.0349,-0.0435,4.8370,33.2671,27.0066,73.3192,4.2887,0.3115,14.8400,1.1374,0.2057,0.0000,0.0000,0.0000,65.1026,-7.5699,16.6914,0.0000,0.0000,
08-03-2009 12:00:01,-4.84,0.8519,0.0074,-0.0175,4.8370,33.2838,26.6357,73.0388,4.3747,0.3059,14.2968,1.1015,0.2093,0.0000,-33.6853,24.1651,66.0048,-0.8812,16.0984,494.8025,106.1224,
09-03-2009 12:00:02,0,0.9158,-0.0038,-0.0228,4.9009,33.2959,27.2337,73.2713,4.2115,0.3055,14.5884,1.1180,0.2009,0.0000,0.0000,0.0000,64.1839,-7.4812,16.4120,0.0000,0.0000,
09-03-2009 12:00:02,-4.90,0.9158,0.0031,-0.0139,4.9009,33.4548,26.9035,69.8366,4.1934,0.2961,12.8159,1.0232,0.2144,0.0000,-33.7701,14.1913,63.6145,-1.2975,14.5358,495.8616,108.2766,
13-03-2009 12:00:04,0,0.9832,-0.0240,-0.0145,4.9683,33.4028,27.2044,72.6945,3.9408,0.3015,15.0131,1.0935,0.2047,0.0000,0.0000,0.0000,60.0646,-7.6375,16.8100,0.0000,0.0000,
13-03-2009 12:00:04,-4.97,0.9832,0.0023,-0.0158,4.9683,33.6240,27.1742,67.5352,3.5835,0.2930,12.9581,0.9703,0.2211,0.0000,-32.1149,24.6364,54.6585,-8.6800,14.6291,494.6288,111.1335,
26-03-2009 12:00:03,0,0.8478,-0.0165,-0.0220,4.8330,33.4365,26.0251,78.8305,3.9781,0.2434,16.9386,0.9495,0.2008,0.0000,0.0000,0.0000,59.4593,-7.2128,18.5315,0.0000,0.0000,
26-03-2009 12:00:03,-4.83,0.8478,0.0011,-0.0103,4.8330,33.4884,25.7164,77.7902,3.7773,0.2377,16.4545,0.8888,0.2033,0.0000,-29.4189,17.5383,56.1806,-5.6058,17.9701,481.4608,96.5199,
27-03-2009 12:00:01,0,0.9383,0.0076,-0.0190,4.9235,33.4212,26.2839,79.9136,4.0798,0.2380,16.7533,0.9397,0.2003,0.0000,0.0000,0.0000,61.2411,-4.1996,18.3311,0.0000,0.0000,
27-03-2009 12:00:01,-4.92,0.9383,-0.0054,-0.0149,4.9235,33.6011,25.9873,75.0240,3.7652,0.2368,14.6584,0.8733,0.2028,0.0000,-29.9944,22.2949,56.2938,-6.7650,16.1581,481.8680,98.2817,
28-03-2009 12:00:03,0,1.0025,0.0111,-0.0021,4.9876,33.4190,26.2090,80.5789,4.1660,0.2325,16.5214,0.9180,0.2005,0.0000,0.0000,0.0000,62.4555,-3.4104,18.0719,0.0000,0.0000,
28-03-2009 12:00:03,-4.99,1.0025,-0.0038,-0.0174,4.9876,33.7391,26.2528,70.9408,3.6783,0.2380,12.7308,0.8338,0.2065,0.0000,-30.2850,25.5596,55.2846,-7.5447,14.1969,483.0847,101.4420,
29-03-2009 12:00:01,0,0.9538,-0.0224,-0.0268,4.9390,33.5143,25.8964,78.2342,4.2019,0.2325,15.4913,0.8885,0.2023,0.0000,0.0000,0.0000,62.6950,-5.0216,17.0124,0.0000,0.0000,
29-03-2009 12:00:01,-4.94,0.9538,-0.0014,-0.0176,4.9390,33.5877,25.8719,76.2627,3.9491,0.2318,14.8962,0.8520,0.2034,0.0000,-30.3791,42.3028,58.9230,-5.5270,16.3701,482.4717,91.9322,
31-03-2009 12:00:00,0,0.9132,0.0097,-0.0246,4.8983,33.5342,24.9645,78.7070,4.0975,0.2273,16.0991,0.8348,0.2006,0.0000,0.0000,0.0000,60.1824,-6.1222,17.5612,0.0000,0.0000,
31-03-2009 12:00:00,-4.90,0.9132,-0.0154,-0.0273,4.8983,33.6636,24.8637,75.2495,4.0996,0.2295,14.5921,0.8076,0.2043,0.0000,-28.5807,7.5505,60.1534,-5.5134,16.0207,471.4873,83.8909,
