Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8195,-0.0054,-0.0051,1.5292,20.3223,27.3100,66.6012,4.6538,0.9701,24.3671,0.4971,3.4715,0.0000,0.0000,0.0000,66.0370,-59.8337,29.4572,0.0000,0.0000,
08-03-2009 12:00:01,-1.53,0.8195,0.0139,0.0212,1.5292,22.5533,28.5019,69.6302,4.5906,1.0065,36.8988,0.5262,5.1440,0.0000,-56.6803,26.0629,67.2979,-60.5327,43.8669,671.0383,135.1907,
09-03-2009 12:00:02,0,0.8978,0.0003,0.0011,1.6074,18.6534,27.1533,60.3923,4.8298,1.0602,29.3557,0.5176,3.2726,0.0000,0.0000,0.0000,67.7137,-70.0044,34.3678,0.0000,0.0000,
09-03-2009 12:00:02,-1.61,0.8978,0.0104,0.0160,1.6074,23.3115,29.9039,70.2619,4.7556,1.1188,60.0142,0.5724,5.2372,0.0000,-64.0514,14.2666,71.6523,-78.4418,67.1031,663.8596,134.8495,
13-03-2009 12:00:04,0,0.9689,-0.0043,-0.0002,1.6785,18.9868,27.0471,57.6072,6.8269,1.2649,66.4205,0.4844,3.7312,0.0000,0.0000,0.0000,95.7177,-151.2453,72.0565,0.0000,0.0000,
13-03-2009 12:00:04,-1.68,0.9689,0.0080,0.0123,1.6785,23.5949,30.7890,68.0564,4.3489,0.8953,64.6476,0.3753,4.1381,0.0000,-66.0810,2.9374,66.5786,-63.2351,70.2170,611.9390,135.7896,
26-03-2009 12:00:03,0,0.8330,0.0043,0.0070,1.5426,23.5052,28.4335,71.3923,5.8700,0.5061,57.0843,0.2007,2.0998,0.0000,0.0000,0.0000,86.4117,-3.1915,60.0581,0.0000,0.0000,
26-03-2009 12:00:03,-1.54,0.8330,0.0096,0.0122,1.5426,24.2110,29.0847,71.9668,5.1862,0.4529,53.5586,0.2003,2.1333,0.0000,-62.2155,6.6048,77.4778,0.0000,56.5159,558.8892,141.1145,
27-03-2009 12:00:01,0,0.9179,0.0088,0.0097,1.6276,23.7354,28.7597,72.4271,5.7316,0.4571,51.7242,0.2001,1.8802,0.0000,0.0000,0.0000,84.9424,-1.9142,54.4340,0.0000,0.0000,
27-03-2009 12:00:01,-1.63,0.9179,0.0094,0.0119,1.6276,24.2740,28.9631,72.7813,5.2314,0.4196,49.8672,0.2002,2.0256,0.0000,-61.8396,9.7369,78.0232,0.0000,52.6855,564.1033,138.7916,
28-03-2009 12:00:03,0,0.9846,0.0082,0.0179,1.6942,24.0402,28.6798,73.5622,5.5922,0.4089,46.3440,0.2001,1.8867,0.0000,0.0000,0.0000,82.9070,-1.6420,49.0133,0.0000,0.0000,
28-03-2009 12:00:03,-1.69,0.9846,0.0102,0.0099,1.6942,24.4792,29.0477,73.7867,5.1644,0.3856,45.6766,0.2006,1.8912,0.0000,-61.9386,13.0461,77.2190,0.0000,48.3288,568.7517,140.4180,
29-03-2009 12:00:01,0,0.9280,-0.0093,0.0010,1.6376,24.4278,28.1458,74.6376,5.2540,0.3720,44.6357,0.2020,1.8196,0.0000,0.0000,0.0000,77.3690,-4.1446,47.2027,0.0000,0.0000,
29-03-2009 12:00:01,-1.64,0.9280,0.0162,0.0154,1.6376,24.6778,28.4441,74.7599,5.0346,0.3618,44.1408,0.2015,1.8003,0.0000,-58.5502,28.5512,74.6117,-0.4302,46.6792,571.2437,132.0250,
31-03-2009 12:00:00,0,0.8717,0.0089,0.0207,1.5814,24.9007,27.1109,75.2936,5.6208,0.3226,45.3123,0.2049,1.6033,0.0000,0.0000,0.0000,81.5543,-11.3804,47.6186,0.0000,0.0000,
31-03-2009 12:00:00,-1.58,0.8717,0.0177,0.0199,1.5814,25.0689,27.0522,75.6268,5.3509,0.3164,44.4688,0.2018,1.6214,0.0000,-53.8389,3.8612,77.6344,-1.3878,46.7832,565.4531,123.6161,
