Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.0480,-0.1553,-0.5228,2.7112,36.0527,22.5547,1.6991,6.7122,0.2072,0.3277,0.8793,0.4512,0.0000,0.0000,0.0000,95.9102,-0.0006,2.0654,0.0000,0.0000,
08-03-2009 00:00:02,-2.71,1.0480,-0.0874,-0.2817,2.7112,36.0550,22.5596,1.6403,6.7119,0.2070,0.3221,0.8776,0.4511,0.0000,-16.4919,0.1438,95.9164,-0.0003,2.0516,707.0358,0.0284,
09-03-2009 00:00:01,0,1.1653,-0.1227,-0.4094,2.8285,36.0925,22.4132,1.1971,6.7775,0.2016,0.2767,0.6865,0.3621,0.0000,0.0000,0.0000,96.6241,-0.0005,1.7270,0.0000,0.0000,
09-03-2009 00:00:01,-2.83,1.1653,-0.0699,-0.2192,2.8285,36.0932,22.4252,1.1793,6.7779,0.2015,0.2749,0.6854,0.3618,0.0000,-16.3736,0.0700,96.6501,-0.0003,1.7187,707.3486,0.0296,
13-03-2009 00:00:02,0,0.9520,-0.0102,-0.0250,2.6153,35.6694,23.4162,12.9419,6.4165,0.2415,1.4935,0.9307,0.3664,0.0000,0.0000,0.0000,92.8792,-0.0011,3.2321,0.0000,0.0000,
13-03-2009 00:00:02,-2.62,0.9520,-0.0046,-0.0250,2.6153,35.6738,23.4452,12.8286,6.4125,0.2410,1.4816,0.9287,0.3668,0.0000,-17.3929,2.2576,92.8700,-0.0006,3.2110,700.4561,0.0289,
26-03-2009 00:00:02,0,0.8690,-0.0095,-0.0331,2.5323,35.9963,22.5375,7.5651,6.3887,0.2123,0.5967,1.1668,0.5522,0.0000,0.0000,0.0000,91.2306,-0.0008,2.7280,0.0000,0.0000,
26-03-2009 00:00:02,-2.53,0.8690,-0.0102,-0.0308,2.5323,35.9964,22.5635,7.5605,6.3840,0.2123,0.5964,1.1662,0.5522,0.0000,-16.2277,0.1621,91.2059,-0.0005,2.7191,684.6500,0.0309,
27-03-2009 00:00:01,0,0.8055,0.0422,0.1189,2.4688,35.9394,22.7221,9.1495,6.3230,0.2138,0.6769,1.1209,0.5135,0.0000,0.0000,0.0000,90.5578,0.0000,2.7250,0.0000,0.0000,
27-03-2009 00:00:01,-2.47,0.8055,0.0195,0.0645,2.4688,35.9388,22.7479,9.1767,6.3203,0.2138,0.6785,1.1209,0.5134,0.0000,-16.4045,0.3431,90.5606,0.0000,2.7187,686.1833,0.0000,
28-03-2009 00:00:01,0,0.8209,0.0834,0.2379,2.4841,35.8815,23.0294,10.7889,6.2506,0.2175,0.7640,1.0946,0.4769,0.0000,0.0000,0.0000,89.9767,-0.0002,2.7531,0.0000,0.0000,
28-03-2009 00:00:01,-2.48,0.8209,0.0355,0.1240,2.4841,35.8835,23.0392,10.7301,6.2488,0.2173,0.7605,1.0931,0.4771,0.0000,-16.7122,0.4257,89.9678,-0.0000,2.7405,686.4872,0.0092,
29-03-2009 00:00:02,0,0.6817,0.0277,0.0915,2.3449,35.0326,24.6380,34.4179,6.0171,0.2081,1.9765,0.9859,0.3093,0.0000,0.0000,0.0000,88.6372,-0.0016,3.6798,0.0000,0.0000,
29-03-2009 00:00:02,-2.34,0.6817,0.0188,0.0513,2.3449,35.0316,24.6727,34.4364,6.0116,0.2080,1.9772,0.9853,0.3092,0.0000,-18.7010,8.4056,88.6083,-0.0010,3.6722,686.1494,0.0391,
31-03-2009 00:00:03,0,0.5514,-0.0898,-0.3005,2.2147,34.9864,24.1705,35.8551,6.0217,0.2071,2.0361,0.9044,0.2825,0.0000,0.0000,0.0000,87.9690,-0.0019,3.6301,0.0000,0.0000,
31-03-2009 00:00:03,-2.21,0.5514,-0.0509,-0.1679,2.2147,34.9882,24.1832,35.7986,6.0202,0.2071,2.0330,0.9043,0.2827,0.0000,-18.0186,1.1345,87.9677,-0.0012,3.6202,674.1108,0.0477,
