Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.1698,0.0673,-0.0430,2.2665,27.5592,28.9012,69.7158,6.2434,1.0364,71.8050,0.9039,3.6748,0.0000,0.0000,0.0000,94.7292,-0.0373,77.6189,0.0000,0.0000,
08-03-2009 00:00:02,-2.27,1.1698,0.0236,-0.0149,2.2665,29.0211,29.1002,67.7022,3.6021,0.7145,47.7407,0.7194,3.0008,0.0000,-53.3393,0.2187,55.2777,-0.0075,52.3524,589.7769,0.0215,
09-03-2009 00:00:01,0,1.2733,0.0353,-0.0259,2.3700,27.4133,28.6630,70.6136,6.3970,0.9900,68.0995,0.8150,3.3954,0.0000,0.0000,0.0000,96.6017,0.0000,73.4986,0.0000,0.0000,
09-03-2009 00:00:01,-2.37,1.2733,0.0227,-0.0112,2.3700,29.3278,29.0664,67.6942,3.4825,0.6318,41.5738,0.6436,2.6666,0.0000,-52.3545,0.0829,53.5029,-0.0071,45.6956,583.2234,0.0234,
13-03-2009 00:00:02,0,0.9766,0.0089,-0.0041,2.0732,23.0165,26.5032,69.3497,9.7038,1.6562,136.8788,0.7796,4.6021,0.0000,0.0000,0.0000,137.8757,-0.0608,144.1113,0.0000,0.0000,
13-03-2009 00:00:02,-2.07,0.9766,-0.0016,0.0012,2.0732,29.2929,29.9812,68.9557,3.0355,0.5462,42.0048,0.4501,2.2981,0.0000,-52.4733,-13.8314,47.3235,-0.0001,45.4803,553.3909,0.0191,
26-03-2009 00:00:02,0,0.9081,-0.0092,0.0001,2.0048,26.0862,27.2923,72.5738,5.6076,0.4051,35.4621,0.2132,1.4682,0.0000,0.0000,0.0000,82.1569,-0.0194,37.7486,0.0000,0.0000,
26-03-2009 00:00:02,-2.00,0.9081,-0.0104,0.0062,2.0048,28.9646,28.9429,72.5209,2.8140,0.3198,34.2154,0.2558,1.4299,0.0000,-46.5629,0.3815,43.0595,-0.0079,36.4064,575.6924,0.0317,
27-03-2009 00:00:01,0,0.8153,-0.0120,0.0024,1.9120,26.0499,27.4120,73.1490,5.5347,0.3858,34.6214,0.2089,1.4295,0.0000,0.0000,0.0000,81.2371,0.0000,36.8455,0.0000,0.0000,
27-03-2009 00:00:01,-1.91,0.8153,-0.0149,0.0078,1.9120,28.6809,29.0593,73.1265,3.0286,0.3106,32.9536,0.2439,1.4128,0.0000,-48.8217,0.7882,46.3573,0.0000,35.1071,581.8115,0.0000,
28-03-2009 00:00:01,0,0.8067,-0.0184,0.0072,1.9034,26.2619,27.6780,73.8722,5.3302,0.3601,32.9823,0.2087,1.3487,0.0000,0.0000,0.0000,78.6792,-0.0052,35.0998,0.0000,0.0000,
28-03-2009 00:00:01,-1.90,0.8067,-0.0221,0.0106,1.9034,28.4659,29.2449,73.7068,3.2299,0.3020,31.1838,0.2383,1.3181,0.0000,-51.1630,1.0454,49.5309,-0.0000,33.2289,587.7277,0.0096,
29-03-2009 00:00:02,0,0.6696,0.0016,-0.0044,1.7663,26.0984,27.5316,74.1691,5.2799,0.3586,33.1981,0.2175,1.3785,0.0000,0.0000,0.0000,77.6737,-0.0199,35.3528,0.0000,0.0000,
29-03-2009 00:00:02,-1.77,0.6696,0.0045,-0.0023,1.7663,27.7994,29.1273,74.3441,3.0424,0.3019,31.7939,0.2132,1.3140,0.0000,-49.1927,18.4951,46.3939,-0.0084,33.8098,593.1829,0.0361,
31-03-2009 00:00:03,0,0.5991,0.0681,-0.0355,1.6958,26.8321,26.4260,75.7209,4.5676,0.3238,33.7074,0.2249,1.2822,0.0000,0.0000,0.0000,66.2207,-0.0239,35.7382,0.0000,0.0000,
31-03-2009 00:00:03,-1.70,0.5991,0.0178,-0.0124,1.6958,27.7608,27.5358,75.5803,3.6543,0.2984,32.9201,0.2183,1.1941,0.0000,-47.6084,3.5044,54.2647,-0.0110,34.8172,589.2285,0.0418,
