Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8551,-0.0169,-0.0078,7.8810,33.9031,26.8040,47.8253,5.4376,0.3303,7.6887,0.9796,0.4031,0.0000,0.0000,0.0000,82.5596,-1.4207,9.5954,0.0000,0.0000,
08-03-2009 12:00:01,-7.88,0.8551,0.0084,0.0208,7.8810,35.0815,24.5144,23.3274,5.5575,0.2038,1.5650,0.9685,0.4887,0.0000,-17.9646,11.9782,81.7146,-1.4658,3.4192,66.0150,18.8605,
09-03-2009 12:00:02,0,0.9156,0.0014,0.0017,7.9415,33.9243,26.8763,48.3876,5.4590,0.3225,7.4585,0.9658,0.3741,0.0000,0.0000,0.0000,82.9939,-0.9929,9.3154,0.0000,0.0000,
09-03-2009 12:00:02,-7.94,0.9156,0.0052,0.0147,7.9415,35.1118,24.4354,23.0771,5.6058,0.2022,1.5797,0.9345,0.4817,0.0000,-17.9120,6.6656,82.3272,-1.4525,3.3914,67.8240,19.0219,
13-03-2009 12:00:04,0,0.9832,-0.0102,0.0162,8.0092,34.0469,26.7032,49.3358,5.6217,0.2691,5.3202,0.9075,0.3080,0.0000,0.0000,0.0000,85.2812,-0.3463,7.0005,0.0000,0.0000,
13-03-2009 12:00:04,-8.01,0.9832,0.0013,0.0080,8.0092,35.0645,24.3906,25.6625,5.2502,0.2013,1.6790,0.7018,0.4079,0.0000,-17.4216,8.9598,77.0243,-1.5888,3.1848,74.1668,21.5899,
26-03-2009 12:00:03,0,0.8453,-0.0134,-0.0045,7.8713,34.0597,25.9137,52.7072,5.7653,0.2387,5.5701,0.7947,0.2470,0.0000,0.0000,0.0000,86.3133,-0.4914,7.0467,0.0000,0.0000,
26-03-2009 12:00:03,-7.87,0.8453,-0.0020,0.0057,7.8713,35.1031,24.0187,29.3074,4.9452,0.2017,1.4451,0.5488,0.3067,0.0000,-16.5437,5.8830,72.1009,-1.2884,2.6979,103.1535,28.1016,
27-03-2009 12:00:01,0,0.9370,0.0214,0.0123,7.9630,34.0833,26.1735,52.9245,5.8114,0.2278,5.0263,0.7656,0.2226,0.0000,0.0000,0.0000,87.3980,-0.4007,6.4390,0.0000,0.0000,
27-03-2009 12:00:01,-7.96,0.9370,-0.0046,0.0077,7.9630,35.0483,24.0776,30.7855,4.8324,0.2035,1.5778,0.5392,0.2969,0.0000,-16.4678,7.2001,70.5062,-1.4126,2.8130,106.1593,28.4169,
28-03-2009 12:00:03,0,1.0016,0.0225,0.0392,8.0276,34.1134,26.2434,53.5832,5.8961,0.2170,4.5333,0.7504,0.2101,0.0000,0.0000,0.0000,88.7905,-0.3704,5.9079,0.0000,0.0000,
28-03-2009 12:00:03,-8.03,1.0016,-0.0033,0.0115,8.0276,35.0229,24.0670,31.7428,4.8665,0.2023,1.5319,0.5418,0.2910,0.0000,-16.5005,7.5956,70.9812,-1.3310,2.7627,109.2300,29.3439,
29-03-2009 12:00:01,0,0.9550,-0.0105,0.0085,7.9809,34.1114,25.9992,53.1384,5.8595,0.2190,4.6712,0.7388,0.2247,0.0000,0.0000,0.0000,87.8771,-0.3890,6.0505,0.0000,0.0000,
29-03-2009 12:00:01,-7.98,0.9550,0.0034,0.0169,7.9809,35.0054,24.0298,32.5504,4.8501,0.2010,1.4480,0.5341,0.2867,0.0000,-16.4313,13.7072,70.6888,-1.2761,2.6656,111.8164,27.9044,
31-03-2009 12:00:00,0,0.9173,0.0289,0.0303,7.9432,34.1754,25.1220,52.8038,5.8144,0.2189,4.6483,0.7489,0.2226,0.0000,0.0000,0.0000,85.9423,-0.6055,6.0355,0.0000,0.0000,
31-03-2009 12:00:00,-7.94,0.9173,0.0031,0.0206,7.9432,34.9668,23.9630,33.9431,4.8366,0.2008,1.2783,0.4968,0.2736,0.0000,-16.3289,2.6589,70.3947,-1.1035,2.4455,113.6864,27.0656,
