Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 12:00:01,0,0.8553,-0.0469,-0.0045,10.2750,34.0705,26.7088,48.8709,5.8710,0.2809,4.8027,1.0305,0.2923,0.0000,0.0000,0.0000,89.0831,-0.8646,6.6019,0.0000,0.0000,
08-03-2009 12:00:01,-10.27,0.8553,-0.0012,-0.0050,10.2750,35.2984,24.2083,18.5529,6.1007,0.2065,1.3244,1.0766,0.5091,0.0000,-18.1363,7.4765,89.3406,-0.7501,3.3159,0.0010,0.0002,
09-03-2009 12:00:02,0,0.9150,-0.0222,0.0036,10.3348,34.0796,26.8036,48.7515,5.8566,0.2812,4.9435,1.0331,0.2936,0.0000,0.0000,0.0000,89.0089,-0.8175,6.7471,0.0000,0.0000,
09-03-2009 12:00:02,-10.33,0.9150,0.0071,-0.0098,10.3348,35.3174,24.1835,18.6422,6.0817,0.2041,1.2962,0.9908,0.4769,0.0000,-18.0824,4.2977,89.0336,-0.7226,3.1673,0.0010,0.0002,
13-03-2009 12:00:04,0,0.9827,-0.0347,0.0064,10.4025,34.1758,26.5540,49.9380,6.0395,0.2652,4.3754,1.0993,0.2597,0.0000,0.0000,0.0000,91.4572,-0.8866,6.1960,0.0000,0.0000,
13-03-2009 12:00:04,-10.40,0.9827,-0.0085,-0.0018,10.4025,35.1531,24.3186,23.8717,5.8280,0.2033,1.5695,0.7635,0.3715,0.0000,-18.0011,5.1824,85.4387,-0.8124,3.1071,0.0010,0.0002,
26-03-2009 12:00:03,0,0.8442,-0.0415,-0.0098,10.2640,34.2582,25.8421,53.1019,6.0494,0.2248,3.9557,0.9112,0.2013,0.0000,0.0000,0.0000,90.5598,-0.8035,5.4918,0.0000,0.0000,
26-03-2009 12:00:03,-10.26,0.8442,-0.0149,-0.0007,10.2640,35.1658,23.9200,28.0264,5.5074,0.2014,1.3185,0.7245,0.3353,0.0000,-17.1044,4.0471,80.1891,-0.7099,2.7791,0.0010,0.0002,
27-03-2009 12:00:01,0,0.9360,-0.0085,-0.0029,10.3557,34.2861,26.0780,52.7127,6.0438,0.2157,3.6415,0.8852,0.2005,0.0000,0.0000,0.0000,90.8511,-0.7162,5.1425,0.0000,0.0000,
27-03-2009 12:00:01,-10.36,0.9360,-0.0169,-0.0005,10.3557,35.0992,23.9767,29.9061,5.4181,0.2013,1.3721,0.6976,0.3187,0.0000,-17.0757,5.2114,78.9364,-0.7238,2.7892,0.0010,0.0002,
28-03-2009 12:00:03,0,1.0005,0.0155,0.0113,10.4202,34.3091,26.0142,52.4825,6.0525,0.2088,3.4024,0.8733,0.2015,0.0000,0.0000,0.0000,90.8951,-0.7662,4.8845,0.0000,0.0000,
28-03-2009 12:00:03,-10.42,1.0005,-0.0197,-0.0002,10.4202,35.0930,23.9057,30.1968,5.4016,0.2013,1.2647,0.6564,0.3118,0.0000,-16.9635,6.1380,78.5965,-0.6854,2.6337,0.0010,0.0002,
29-03-2009 12:00:01,0,0.9546,-0.0475,-0.0054,10.3743,34.2631,25.7800,54.7439,6.1078,0.2189,3.9469,0.9147,0.2023,0.0000,0.0000,0.0000,91.3401,-0.8792,5.4805,0.0000,0.0000,
29-03-2009 12:00:01,-10.37,0.9546,-0.0253,0.0031,10.3743,35.0946,23.8372,30.2916,5.3533,0.2010,1.1579,0.6128,0.3059,0.0000,-16.8178,9.7471,77.8017,-0.5906,2.4771,0.0010,0.0002,
31-03-2009 12:00:00,0,0.9166,-0.0212,0.0042,10.3364,34.3155,24.9078,53.5167,6.0246,0.2154,3.8690,0.8741,0.2032,0.0000,0.0000,0.0000,88.7952,-1.0778,5.3587,0.0000,0.0000,
31-03-2009 12:00:00,-10.34,0.9166,-0.0299,0.0031,10.3364,35.2069,23.6893,28.2239,5.5256,0.2006,1.0113,0.6367,0.3106,0.0000,-16.8238,2.1104,80.1518,-0.5091,2.3587,0.0010,0.0001,
